code,name,region
CTY22033,タアカセニ,オセアニア
CTY22034,トオコエケ,アジア
CTY22035,イトアウテ,北米
CTY22036,ソウケイセ,南米
CTY22037,サノセカタ,ヨーロッパ
CTY22038,キカケトサ,南米
CTY22039,イコスケニ,オセアニア
CTY22040,キサウキノ,アジア
CTY22041,シカセアス,ヨーロッパ
CTY22042,エノエソチ,南米
CTY22043,エソウシイ,南米
CTY22044,セカタソコ,北米
CTY22045,セスネソカ,オセアニア
CTY22046,サタチヌツ,南米
CTY22047,カヌコニケ,アフリカ
CTY22048,オネツクエ,ヨーロッパ
CTY22049,チコネオノ,オセアニア
CTY22050,ストシイチ,アジア
CTY22051,セセサケセ,アジア
CTY22052,オチシエア,南米
CTY22053,エスクエク,オセアニア
CTY22054,ツアナナネ,南米
CTY22055,ソサテケカ,ヨーロッパ
CTY22056,テテチアニ,南米
CTY22057,ナキトシタ,ヨーロッパ
CTY22058,エネケナコ,北米
CTY22059,ケネナニカ,北米
CTY22060,イトケサネ,オセアニア
CTY22061,キエソテナ,オセアニア
CTY22062,ケトソアイ,オセアニア
CTY22063,ネナシウチ,ヨーロッパ
CTY22064,ソソシソチ,北米
CTY22065,スエスオケ,北米
CTY22066,シニネノオ,アジア
CTY22067,チススセト,アジア
CTY22068,タツソチサ,オセアニア
CTY22069,エトチノア,ヨーロッパ
CTY22070,オケシセノ,南米
CTY22071,チトチテト,アフリカ
CTY22072,ノカクチウ,アジア
CTY22073,コイテツナ,アフリカ
CTY22074,スキクトキ,北米
CTY22075,ケサスソタ,北米
CTY22076,ナタケノス,アフリカ
CTY22077,テナセタセ,北米
CTY22078,エトナテノ,南米
CTY22079,カシカテア,オセアニア
CTY22080,ヌノココシ,アフリカ
CTY22081,ツトチヌサ,オセアニア
CTY22082,カカソアケ,南米
CTY22083,シセニテオ,北米
CTY22084,テソナツコ,北米
CTY22085,カソエナソ,南米
CTY22086,スイタクタ,ヨーロッパ
CTY22087,ウノキチエ,アフリカ
CTY22088,チヌカイシ,ヨーロッパ
CTY22089,ネシサエナ,南米
CTY22090,オテネカヌ,北米
CTY22091,コアサエコ,オセアニア
CTY22092,ケチセウニ,オセアニア
CTY22093,ツアテテタ,北米
CTY22094,クチノアト,ヨーロッパ
CTY22095,ツトツコソ,北米
CTY22096,イシサソオ,オセアニア
CTY22097,キウウコテ,北米
CTY22098,セアネヌタ,北米
CTY22099,ナネオキア,アジア
CTY22100,ケセナアセ,アジア
CTY22101,ツエクアス,オセアニア
CTY22102,エナタナソ,オセアニア
CTY22103,テタニトノ,オセアニア
CTY22104,エケクキケ,オセアニア
CTY22105,ニナトオオ,ヨーロッパ
CTY22106,ウケヌキカ,アフリカ
CTY22107,セアテネス,アフリカ
CTY22108,セトウエカ,南米
CTY22109,オキウヌイ,ヨーロッパ
CTY22110,ウナシサツ,アフリカ
CTY22111,タササオス,北米
CTY22112,オナトソオ,北米
CTY22113,ニエケスシ,南米
CTY22114,シテソサツ,南米
CTY22115,ヌオチカツ,アジア
CTY22116,ニタタセタ,アフリカ
CTY22117,オヌソキケ,オセアニア
CTY22118,エイエエシ,オセアニア
CTY22119,ケネタキセ,アジア
CTY22120,スネコタツ,アジア
CTY22121,ウアソコエ,オセアニア
CTY22122,スソネシキ,オセアニア
CTY22123,キストイイ,ヨーロッパ
CTY22124,オセスエヌ,北米
CTY22125,ツシコタケ,ヨーロッパ
CTY22126,ナヌソタチ,ヨーロッパ
CTY22127,サソトスク,アフリカ
CTY22128,ソサツエタ,ヨーロッパ
CTY22129,ウイテキク,アフリカ
CTY22130,ヌナツニシ,ヨーロッパ
CTY22131,クケタコタ,ヨーロッパ
CTY22132,トスケテカ,南米
CTY22133,ノシテアケ,アジア
CTY22134,セテタセナ,アジア
CTY22135,タテノセシ,南米
CTY22136,キノノソス,アジア
CTY22137,ウソツクケ,ヨーロッパ
CTY22138,ネシトネス,南米
CTY22139,シキイソネ,オセアニア
CTY22140,ケキスナシ,オセアニア
CTY22141,アカウウア,北米
CTY22142,エテスタス,北米
CTY22143,テケクキケ,ヨーロッパ
CTY22144,チタカタサ,南米
CTY22145,テノスノサ,南米
CTY22146,エナアスイ,ヨーロッパ
CTY22147,アヌアニニ,北米
CTY22148,ウサケカウ,アフリカ
CTY22149,クニノアイ,アフリカ
CTY22150,エニネカク,アフリカ
CTY22151,スキクヌソ,ヨーロッパ
CTY22152,サスニアヌ,南米
CTY22153,ニシソスカ,北米
CTY22154,オツコニカ,オセアニア
CTY22155,チセコネウ,ヨーロッパ
CTY22156,シオイネタ,オセアニア
CTY22157,オオイアセ,アフリカ
CTY22158,タツカエシ,アジア
CTY22159,セネタトヌ,アフリカ
CTY22160,ケツキソテ,ヨーロッパ
CTY22161,エテウソサ,アフリカ
CTY22162,キオオアタ,アフリカ
CTY22163,ネカテキウ,南米
CTY22164,オイツコテ,アジア
CTY22165,オコケテサ,南米
CTY22166,サチネヌチ,アジア
CTY22167,ウソヌソカ,北米
CTY22168,ノアククノ,ヨーロッパ
CTY22169,ツソシナオ,オセアニア
CTY22170,チキニケケ,ヨーロッパ
CTY22171,ケナサトセ,南米
CTY22172,ナノオチケ,南米
CTY22173,カサトクソ,アジア
CTY22174,チエソネナ,アジア
CTY22175,ニノオカソ,ヨーロッパ
CTY22176,ソネナツオ,オセアニア
CTY22177,コアシイア,北米
CTY22178,クニクツサ,ヨーロッパ
CTY22179,オノサコチ,ヨーロッパ
CTY22180,オケツトア,北米
CTY22181,ツイカナニ,アジア
CTY22182,チノネサク,アフリカ
CTY22183,ケキアケク,南米
CTY22184,テテオノト,ヨーロッパ
CTY22185,ノケニカコ,北米
CTY22186,ナナナケエ,北米
CTY22187,カニセテノ,アジア
CTY22188,オシクウニ,アジア
CTY22189,ネケエセセ,アジア
CTY22190,サナキウク,南米
CTY22191,セソカテチ,オセアニア
CTY22192,ソエエテイ,ヨーロッパ
CTY22193,シエチオヌ,アジア
CTY22194,ウトサチニ,オセアニア
CTY22195,コクアテキ,ヨーロッパ
CTY22196,ヌツニテク,アフリカ
CTY22197,サクウニト,ヨーロッパ
CTY22198,スナノキノ,アジア
CTY22199,タセチアス,アジア
CTY22200,テエニウク,北米
CTY22201,ヌアシクケ,アジア
CTY22202,ケケノアセ,アフリカ
CTY22203,ケオオコノ,アジア
CTY22204,カセオナカ,北米
CTY22205,カツウトサ,オセアニア
CTY22206,イアシコト,アジア
CTY22207,ニヌテウツ,南米
CTY22208,ススタノア,南米
CTY22209,コエソタア,アフリカ
CTY22210,ノネノセソ,オセアニア
CTY22211,カケツエエ,北米
CTY22212,ケカソサオ,ヨーロッパ
CTY22213,ヌトヌウソ,ヨーロッパ
CTY22214,タテナセコ,南米
CTY22215,ソサスウニ,北米
CTY22216,スオコウウ,ヨーロッパ
CTY22217,ソシクスア,オセアニア
CTY22218,カトノエセ,アジア
CTY22219,タノテコト,アフリカ
CTY22220,エシウソエ,オセアニア
CTY22221,ネノウナウ,北米
CTY22222,ナヌヌオコ,アフリカ
CTY22223,シヌイソツ,ヨーロッパ
CTY22224,テコヌエサ,ヨーロッパ
CTY22225,エクキキエ,アジア
CTY22226,アナチコツ,北米
CTY22227,ケイエタヌ,北米
CTY22228,タチソテヌ,オセアニア
CTY22229,ツサニウク,ヨーロッパ
CTY22230,ネウタタオ,ヨーロッパ
CTY22231,ヌナネツカ,オセアニア
CTY22232,シノサコセ,オセアニア
CTY22233,ササニネオ,アフリカ
CTY22234,ツケセソキ,北米
CTY22235,オクウナソ,オセアニア
CTY22236,ナニヌニト,南米
CTY22237,シチノケク,アフリカ
CTY22238,ウキヌイイ,南米
CTY22239,サトテアヌ,北米
CTY22240,キケニニソ,アジア
CTY22241,ヌネオナク,ヨーロッパ
CTY22242,クソノイチ,アフリカ
CTY22243,シアナカタ,オセアニア
CTY22244,テテキタケ,アジア
CTY22245,カニアオケ,南米
CTY22246,テツイサテ,南米
CTY22247,コノアキキ,北米
CTY22248,コスキネス,ヨーロッパ
CTY22249,オシカクコ,アジア
CTY22250,ネネイオソ,アジア
CTY22251,ヌキコスイ,北米
CTY22252,イサナクノ,北米
CTY22253,イニウニタ,ヨーロッパ
CTY22254,トセヌスエ,オセアニア
CTY22255,シオエクウ,南米
CTY22256,ソケケスウ,アジア
CTY22257,ナタタイキ,アフリカ
CTY22258,ケテサナナ,アフリカ
CTY22259,トエアヌア,南米
CTY22260,ネノケオケ,アフリカ
CTY22261,テセナヌヌ,ヨーロッパ
CTY22262,アイクツオ,アジア
CTY22263,ヌヌイトク,南米
CTY22264,キウケイネ,アフリカ
CTY22265,ソセソキオ,アフリカ
CTY22266,トセトウニ,アフリカ
CTY22267,ツニアナチ,南米
CTY22268,クトトタエ,南米
CTY22269,サヌキニオ,北米
CTY22270,ノケカナウ,ヨーロッパ
CTY22271,ケノチエト,アジア
CTY22272,セタコイノ,北米
CTY22273,テセケクオ,アジア
CTY22274,カチセニク,アフリカ
CTY22275,ウチチウタ,アジア
CTY22276,ネオウサタ,ヨーロッパ
CTY22277,サイノセテ,アジア
CTY22278,トエニタサ,北米
CTY22279,ナサネチナ,アジア
CTY22280,ウコナツア,北米
CTY22281,ネシウトア,アフリカ
CTY22282,セサウソサ,ヨーロッパ
CTY22283,トキソトキ,アジア
CTY22284,イオコオコ,オセアニア
CTY22285,アアスセコ,北米
CTY22286,クケケエカ,アジア
CTY22287,カノカサツ,アフリカ
CTY22288,ノサチウエ,オセアニア
CTY22289,ナキナシア,アフリカ
CTY22290,ケサクノネ,アフリカ
CTY22291,キシクテト,アフリカ
CTY22292,スキオサチ,オセアニア
CTY22293,サセキタノ,アフリカ
CTY22294,シテノクウ,北米
CTY22295,ウノツウコ,オセアニア
CTY22296,キオトコタ,オセアニア
CTY22297,サシクヌア,ヨーロッパ
CTY22298,コテソセク,オセアニア
CTY22299,アノサナク,南米
CTY22300,トテニソチ,南米
CTY22301,ウエエノコ,ヨーロッパ
CTY22302,ツチシタチ,アジア
CTY22303,ツテキトチ,北米
CTY22304,ツオセイノ,南米
CTY22305,イヌオトコ,アフリカ
CTY22306,ネイノニエ,ヨーロッパ
CTY22307,ニヌセカテ,アフリカ
CTY22308,アセニセヌ,北米
CTY22309,テヌヌサネ,アジア
CTY22310,テアククウ,南米
CTY22311,チテテシカ,オセアニア
CTY22312,コツセサカ,ヨーロッパ
CTY22313,ウサヌテイ,南米
CTY22314,ケシソカコ,オセアニア
CTY22315,ノノニトヌ,オセアニア
CTY22316,コチウノネ,北米
CTY22317,ナカクネヌ,オセアニア
CTY22318,アウキセシ,ヨーロッパ
CTY22319,ヌウアクヌ,オセアニア
CTY22320,チネニナイ,北米
CTY22321,タチノニナ,北米
CTY22322,アナオカキ,アジア
CTY22323,スヌチトク,北米
CTY22324,コエチクオ,オセアニア
CTY22325,シタネキカ,オセアニア
CTY22326,ナナテノア,南米
CTY22327,ソツヌコタ,オセアニア
CTY22328,ニクツウソ,北米
CTY22329,ノアヌケタ,南米
CTY22330,ノツコニサ,南米
CTY22331,ヌスタオキ,北米
CTY22332,テトトネカ,オセアニア
CTY22333,ニチセスナ,アフリカ
CTY22334,エニサエエ,南米
CTY22335,カヌノタク,ヨーロッパ
CTY22336,シサタセナ,アジア
CTY22337,エサナチニ,南米
CTY22338,クカセコサ,北米
CTY22339,ノスネウト,北米
CTY22340,ナテネケナ,南米
CTY22341,シアコイナ,アフリカ
CTY22342,トアイノタ,アフリカ
CTY22343,ネヌオサケ,南米
CTY22344,エトクタカ,ヨーロッパ
CTY22345,カセトイツ,アフリカ
CTY22346,シキケウノ,ヨーロッパ
CTY22347,ネタケネウ,ヨーロッパ
CTY22348,ノオヌイサ,アフリカ
CTY22349,ノテヌキア,北米
CTY22350,ネアクスシ,アフリカ
CTY22351,スエコトノ,北米
CTY22352,ケノソタト,北米
CTY22353,ソノテツカ,オセアニア
CTY22354,シチウアシ,オセアニア
CTY22355,ヌコニイス,南米
CTY22356,ネソノイナ,ヨーロッパ
CTY22357,イウタカス,ヨーロッパ
CTY22358,ケケオエコ,アジア
CTY22359,クカツセト,アジア
CTY22360,チスカイナ,アジア
CTY22361,テテイチネ,南米
CTY22362,シサセケサ,アジア
CTY22363,イナソソツ,南米
CTY22364,ノテニオク,オセアニア
CTY22365,トトアチコ,アジア
CTY22366,チナヌクト,アジア
CTY22367,キシテケク,アジア
CTY22368,エスアクウ,北米
CTY22369,テコヌウオ,アジア
CTY22370,チクコケサ,南米
CTY22371,カニナカオ,アフリカ
CTY22372,サナイアセ,アジア
CTY22373,イネケコシ,オセアニア
CTY22374,トキチエス,ヨーロッパ
CTY22375,サシキコネ,アフリカ
CTY22376,スカキカス,北米
CTY22377,ナコキセタ,南米
CTY22378,アキニシケ,オセアニア
CTY22379,セククエコ,ヨーロッパ
CTY22380,ナスソネア,南米
CTY22381,ココタケヌ,アフリカ
CTY22382,オナソシス,アジア
CTY22383,チヌコテイ,アフリカ
CTY22384,クシコニト,南米
CTY22385,ネキキニケ,南米
CTY22386,ソタウサソ,ヨーロッパ
CTY22387,イウチウテ,オセアニア
CTY22388,ソアノセカ,オセアニア
CTY22389,ウネヌエウ,アフリカ
CTY22390,オニコセス,アジア
CTY22391,エウノヌネ,アジア
CTY22392,ニノコカツ,オセアニア
CTY22393,タケオトカ,北米
CTY22394,シシチソヌ,アフリカ
CTY22395,イケノケソ,北米
CTY22396,ヌオセトカ,ヨーロッパ
CTY22397,ヌスアオネ,アジア
CTY22398,シキイウテ,南米
CTY22399,シエソキヌ,北米
CTY22400,アチニヌエ,南米
CTY22401,ネノウアシ,南米
CTY22402,エヌサオキ,ヨーロッパ
CTY22403,コオトヌエ,アジア
CTY22404,ツエネソソ,アフリカ
CTY22405,コオノエチ,ヨーロッパ
CTY22406,ソナアカタ,南米
CTY22407,タシテタチ,ヨーロッパ
CTY22408,オケトオセ,ヨーロッパ
CTY22409,トエエアオ,アフリカ
CTY22410,テニナアウ,ヨーロッパ
CTY22411,カスソソテ,ヨーロッパ
CTY22412,ネソソツク,アジア
CTY22413,ナナヌシソ,北米
CTY22414,チクナツカ,アジア
CTY22415,クエケニチ,南米
CTY22416,イチオコシ,アフリカ
CTY22417,ニイエオカ,ヨーロッパ
CTY22418,ニサクウコ,ヨーロッパ
CTY22419,セセチシテ,アフリカ
CTY22420,ニウイトセ,ヨーロッパ
CTY22421,ニトクシオ,ヨーロッパ
CTY22422,チコニイオ,オセアニア
CTY22423,キカツチテ,南米
CTY22424,テツテトソ,南米
CTY22425,キソニコア,北米
CTY22426,ヌイケナツ,オセアニア
CTY22427,ヌニケヌノ,南米
CTY22428,ノケニナト,アフリカ
CTY22429,ケノエネネ,アフリカ
CTY22430,タノキスニ,アフリカ
CTY22431,テケソサネ,アフリカ
CTY22432,タテセトニ,ヨーロッパ
CTY22433,ナタアヌナ,ヨーロッパ
CTY22434,アシキカナ,南米
CTY22435,キソノウイ,アフリカ
CTY22436,エサエチサ,オセアニア
CTY22437,ノツナトス,アフリカ
CTY22438,セタオチエ,ヨーロッパ
CTY22439,ニコサアト,南米
CTY22440,トサウタネ,アジア
CTY22441,ソナニサコ,アジア
CTY22442,キチセセオ,アジア
CTY22443,アアコオオ,アジア
CTY22444,ノチケネナ,アジア
CTY22445,オセネサテ,ヨーロッパ
CTY22446,セオアソノ,ヨーロッパ
CTY22447,セテタオケ,アジア
CTY22448,テクタクテ,オセアニア
CTY22449,キウシテツ,アジア
CTY22450,サチセシエ,アフリカ
CTY22451,ウトネシナ,オセアニア
CTY22452,テイスウサ,アフリカ
CTY22453,トセアアタ,オセアニア
CTY22454,ツヌノセツ,ヨーロッパ
CTY22455,タシスキス,アジア
CTY22456,ウキテアウ,北米
CTY22457,サイキオエ,アジア
CTY22458,ケアサテナ,アジア
CTY22459,アノコネシ,北米
CTY22460,トキウウタ,ヨーロッパ
CTY22461,エアイカニ,北米
CTY22462,スイシタウ,アジア
CTY22463,ソキテノヌ,北米
CTY22464,コエソチソ,オセアニア
CTY22465,セエコエコ,北米
CTY22466,ソヌチチエ,北米
CTY22467,ツニエクエ,アジア
CTY22468,ノエストニ,アフリカ
CTY22469,シカアセツ,南米
CTY22470,カシオニコ,アジア
CTY22471,オイナウツ,アフリカ
CTY22472,キセエケト,オセアニア
CTY22473,セコノトソ,アジア
CTY22474,サカニシシ,南米
CTY22475,サヌシオネ,アフリカ
CTY22476,チツイステ,ヨーロッパ
CTY22477,タキコイア,北米
CTY22478,ヌチテウエ,北米
CTY22479,オキウソク,ヨーロッパ
CTY22480,スカタエサ,ヨーロッパ
CTY22481,チカウニニ,アフリカ
CTY22482,コヌセヌヌ,アフリカ
CTY22483,ナトイアウ,南米
CTY22484,セソイニツ,ヨーロッパ
CTY22485,サソシウネ,オセアニア
CTY22486,イニオシケ,南米
CTY22487,キノツケテ,アフリカ
CTY22488,ツカソセオ,アフリカ
CTY22489,セイエカシ,ヨーロッパ
CTY22490,カアコソニ,北米
CTY22491,コアセキタ,南米
CTY22492,ツキトサア,ヨーロッパ
CTY22493,シカセニオ,オセアニア
CTY22494,エスナアテ,北米
CTY22495,チノチクシ,ヨーロッパ
CTY22496,セチイトキ,アフリカ
CTY22497,ソコテノエ,北米
CTY22498,イカコツタ,北米
CTY22499,ツテネコツ,北米
CTY22500,テオタソサ,オセアニア
CTY22501,ウナナシト,ヨーロッパ
CTY22502,ケテナナニ,アジア
CTY22503,ソオチキコ,アフリカ
CTY22504,テイタサヌ,北米
CTY22505,ツトタオテ,オセアニア
CTY22506,テオイシア,オセアニア
CTY22507,シコノケア,ヨーロッパ
CTY22508,テカシソウ,オセアニア
CTY22509,イキカキテ,アジア
CTY22510,タアスナト,アフリカ
CTY22511,アヌウソス,オセアニア
CTY22512,ソトスサタ,南米
CTY22513,カシウニカ,ヨーロッパ
CTY22514,キソテヌス,北米
CTY22515,ノネウニケ,アフリカ
CTY22516,トエタソテ,アジア
CTY22517,ウクツケウ,アジア
CTY22518,コクテオコ,アジア
CTY22519,ヌツクセヌ,アフリカ
CTY22520,キツノスオ,南米
CTY22521,トアノケネ,南米
CTY22522,シチウヌウ,ヨーロッパ
CTY22523,セツヌヌサ,北米
CTY22524,ヌサツセト,南米
CTY22525,ウソネトス,オセアニア
CTY22526,チカヌタソ,アフリカ
CTY22527,トウトヌソ,南米
CTY22528,タツキステ,北米
CTY22529,イネナシセ,北米
CTY22530,イチヌニイ,ヨーロッパ
CTY22531,キセシテニ,オセアニア
CTY22532,ツアソオシ,ヨーロッパ
CTY22533,ソネウヌク,アフリカ
CTY22534,ヌチコイコ,オセアニア
CTY22535,コツノツク,ヨーロッパ
CTY22536,ソアセシコ,アジア
CTY22537,ケキテイイ,ヨーロッパ
CTY22538,ソチテサツ,南米
CTY22539,ウヌコオカ,アフリカ
CTY22540,イキネアウ,南米
CTY22541,ツエクセニ,オセアニア
CTY22542,シノソケア,オセアニア
CTY22543,ニイチウキ,アジア
CTY22544,ニソシネエ,オセアニア
CTY22545,ソヌエコソ,ヨーロッパ
CTY22546,アナネセタ,アフリカ
CTY22547,オカニサア,アジア
CTY22548,トヌコアセ,アジア
CTY22549,エナウクノ,ヨーロッパ
CTY22550,シテスタウ,オセアニア
CTY22551,テアオナキ,南米
CTY22552,クエスソネ,南米
CTY22553,エアトツキ,南米
CTY22554,ヌコエヌニ,アフリカ
CTY22555,アサセケニ,アジア
CTY22556,ヌノウソキ,オセアニア
CTY22557,セチネカテ,南米
CTY22558,シオクネチ,北米
CTY22559,チエカクカ,アフリカ
CTY22560,ナコチアイ,ヨーロッパ
CTY22561,オネセテチ,南米
CTY22562,トカクソト,北米
CTY22563,ナセエコキ,ヨーロッパ
CTY22564,セノネセス,南米
CTY22565,イヌケキネ,ヨーロッパ
CTY22566,ナキオタナ,アジア
CTY22567,スナシトサ,アフリカ
CTY22568,ネネケスク,アジア
CTY22569,テエノナセ,オセアニア
CTY22570,アエツネト,北米
CTY22571,ツナヌエア,アジア
CTY22572,ネトノクス,北米
CTY22573,アサカチシ,南米
CTY22574,アウイシネ,北米
CTY22575,クヌカカナ,アフリカ
CTY22576,アナアタエ,ヨーロッパ
CTY22577,ニカタニニ,オセアニア
CTY22578,クソシチサ,南米
CTY22579,エオオスト,北米
CTY22580,ウオネウソ,オセアニア
CTY22581,ケシケセシ,オセアニア
CTY22582,ナセトシケ,アフリカ
CTY22583,クノアスキ,アフリカ
CTY22584,イエニウス,ヨーロッパ
CTY22585,エニコキウ,オセアニア
CTY22586,ウイエサチ,アフリカ
CTY22587,セソテヌク,アフリカ
CTY22588,サニスタウ,北米
CTY22589,カトカツキ,南米
CTY22590,ツテネエイ,南米
CTY22591,カサカクツ,南米
CTY22592,エケシオア,アジア
CTY22593,ノセサキタ,アフリカ
CTY22594,トキオコノ,北米
CTY22595,ウニイオク,ヨーロッパ
CTY22596,カキキノケ,ヨーロッパ
CTY22597,ヌノアニト,南米
CTY22598,タサウセシ,北米
CTY22599,ヌコトトウ,アジア
CTY22600,セカクウウ,アフリカ
CTY22601,トエソエセ,アフリカ
CTY22602,ヌアキトオ,南米
CTY22603,スアノヌネ,オセアニア
CTY22604,スサテカツ,アジア
CTY22605,ヌニオクケ,アフリカ
CTY22606,チネシニト,オセアニア
CTY22607,オカネクカ,アジア
CTY22608,イニシウコ,ヨーロッパ
CTY22609,クエニシク,アフリカ
CTY22610,ケヌニオノ,アフリカ
CTY22611,スタウタチ,アジア
CTY22612,オコウウス,南米
CTY22613,テスオイケ,アフリカ
CTY22614,サカコカエ,南米
CTY22615,チコアサウ,アフリカ
CTY22616,ウキトケト,アジア
CTY22617,セウナセケ,北米
CTY22618,オニウネス,アフリカ
CTY22619,オテイアキ,南米
CTY22620,ナサナコイ,南米
CTY22621,エネヌソエ,オセアニア
CTY22622,ウシトツツ,北米
CTY22623,スシクイニ,アフリカ
CTY22624,ニカケクナ,ヨーロッパ
CTY22625,ニツコサセ,南米
CTY22626,トアケウス,アフリカ
CTY22627,オクエアト,北米
CTY22628,ケクヌノチ,南米
CTY22629,ソクキシオ,アフリカ
CTY22630,ケスタネキ,アジア
CTY22631,アネトツイ,北米
CTY22632,オスヌソエ,ヨーロッパ
CTY22633,カチイセネ,アジア
CTY22634,コシセコソ,アジア
CTY22635,アサアウナ,アジア
CTY22636,タキテウウ,アジア
CTY22637,ウヌツタタ,北米
CTY22638,イノチトシ,南米
CTY22639,キサキアイ,ヨーロッパ
CTY22640,トヌエウツ,南米
CTY22641,アケイニオ,北米
CTY22642,ツサコソク,オセアニア
CTY22643,キヌチネコ,ヨーロッパ
CTY22644,クコイカオ,アジア
CTY22645,ナシヌヌナ,アフリカ
CTY22646,スネトタア,アジア
CTY22647,ウテヌシネ,北米
CTY22648,ウタツノナ,ヨーロッパ
CTY22649,ニアコクコ,北米
CTY22650,アオカクケ,アジア
CTY22651,ノニナクコ,ヨーロッパ
CTY22652,ネイチアエ,北米
CTY22653,ノセシタア,北米
CTY22654,ヌヌセツシ,北米
CTY22655,セシソイト,ヨーロッパ
CTY22656,クソチノキ,オセアニア
CTY22657,カカセテニ,アフリカ
CTY22658,ススイナテ,北米
CTY22659,セスオヌヌ,南米
CTY22660,エチエトネ,アジア
CTY22661,トイコチオ,アジア
CTY22662,ニニケナエ,南米
CTY22663,エシクネケ,アジア
CTY22664,ツオイネク,北米
CTY22665,スアカエカ,ヨーロッパ
CTY22666,タサエコエ,南米
CTY22667,ネウウアウ,ヨーロッパ
CTY22668,アカサキス,アジア
CTY22669,エコナスカ,北米
CTY22670,ウシソヌイ,オセアニア
CTY22671,チタスコネ,アフリカ
CTY22672,ヌニサオス,アジア
CTY22673,カコソタソ,アジア
CTY22674,キカサスス,アジア
CTY22675,スニキトノ,南米
CTY22676,ヌシウシシ,北米
CTY22677,ヌキネオカ,ヨーロッパ
CTY22678,セトクチオ,ヨーロッパ
CTY22679,シテツテソ,南米
CTY22680,チコスネイ,アフリカ
CTY22681,ヌイシエコ,ヨーロッパ
CTY22682,タトキツソ,アフリカ
CTY22683,テソオコヌ,アジア
CTY22684,ノチエシス,オセアニア
CTY22685,クチイカタ,北米
CTY22686,ネスエノイ,北米
CTY22687,トシヌエキ,北米
CTY22688,ソタニトイ,オセアニア
CTY22689,タテウコサ,南米
CTY22690,テコナニシ,オセアニア
CTY22691,オニナオソ,オセアニア
CTY22692,スエコイス,アフリカ
CTY22693,ウコセセア,ヨーロッパ
CTY22694,ソソカクオ,南米
CTY22695,クチシキチ,アフリカ
CTY22696,クスイツテ,北米
CTY22697,イオケノヌ,アジア
CTY22698,セナエケソ,北米
CTY22699,ニエセキキ,北米
CTY22700,タアニキテ,オセアニア
CTY22701,ネチツニト,アフリカ
CTY22702,ヌヌキイサ,オセアニア
CTY22703,エエタケヌ,オセアニア
CTY22704,キコクチア,アジア
CTY22705,セノタキツ,オセアニア
CTY22706,ノナタニキ,オセアニア
CTY22707,テニシトキ,アフリカ
CTY22708,セサオオエ,アフリカ
CTY22709,ケソセセテ,アジア
CTY22710,エクソシコ,ヨーロッパ
CTY22711,ナソエスシ,ヨーロッパ
CTY22712,ニトツアイ,アジア
CTY22713,ノオオタエ,南米
CTY22714,ノトエソス,ヨーロッパ
CTY22715,ナカニテタ,アフリカ
CTY22716,コスヌカタ,南米
CTY22717,エイオケア,アフリカ
CTY22718,ソヌサノア,アフリカ
CTY22719,オイテカナ,南米
CTY22720,コクキツト,オセアニア
CTY22721,ウネキネタ,アフリカ
CTY22722,キトニネネ,ヨーロッパ
CTY22723,オウオウヌ,アフリカ
CTY22724,キケイケセ,ヨーロッパ
CTY22725,タネオヌヌ,オセアニア
CTY22726,タココセツ,アジア
CTY22727,セイカニオ,アフリカ
CTY22728,ケコノセコ,北米
CTY22729,エステウア,南米
CTY22730,アナクセツ,ヨーロッパ
CTY22731,シツツヌナ,アジア
CTY22732,ヌナチトサ,北米
CTY22733,ノカシナセ,ヨーロッパ
CTY22734,ネトキケネ,ヨーロッパ
CTY22735,シソタウソ,アジア
CTY22736,シオアカア,北米
CTY22737,オテヌカサ,北米
CTY22738,エセサツト,アフリカ
CTY22739,キオオナツ,北米
CTY22740,ネトイツノ,南米
CTY22741,テヌシケセ,オセアニア
CTY22742,ウコテツネ,ヨーロッパ
CTY22743,コナチオケ,アジア
CTY22744,ツノセカシ,オセアニア
CTY22745,ニキシネオ,ヨーロッパ
CTY22746,キキソソシ,北米
CTY22747,ニエニニナ,アフリカ
CTY22748,ケウタタヌ,オセアニア
CTY22749,コキエトウ,北米
CTY22750,クチイスチ,北米
CTY22751,ヌタシアコ,オセアニア
CTY22752,サアアケソ,アジア
CTY22753,オスオエヌ,南米
CTY22754,ソソオソソ,オセアニア
CTY22755,テツタナク,オセアニア
CTY22756,ヌトサササ,アフリカ
CTY22757,ウセコテク,オセアニア
CTY22758,ヌシシシク,アフリカ
CTY22759,キトタクツ,ヨーロッパ
CTY22760,キタキオタ,アジア
CTY22761,イツシネヌ,南米
CTY22762,スイイツソ,アジア
CTY22763,スキニスタ,アジア
CTY22764,ノトテノイ,ヨーロッパ
CTY22765,セナヌネシ,アジア
CTY22766,テナニカナ,ヨーロッパ
CTY22767,キコクウウ,ヨーロッパ
CTY22768,ニイナノウ,北米
CTY22769,シチツツカ,オセアニア
CTY22770,ツセツステ,アジア
CTY22771,ニテケニウ,アジア
CTY22772,シウトネシ,南米
CTY22773,ナシノセト,アジア
CTY22774,クコテカシ,北米
CTY22775,スケソトキ,アフリカ
CTY22776,アエトテカ,オセアニア
CTY22777,テネウナト,南米
CTY22778,ヌエナツセ,ヨーロッパ
CTY22779,ケシサタト,アフリカ
CTY22780,チアケクセ,アジア
CTY22781,セイテウア,北米
CTY22782,ヌコトシカ,北米
CTY22783,カキタテウ,オセアニア
CTY22784,ケネセノウ,アフリカ
